KO_fag	KO_NoFag	KO_fag	KO_NoFag	KO_fag	KO_NoFag	WT_fag	WT_NoFag	WT_fag	WT_NoFag	WT_fag	WT_NoFag
ENSMUSG00000021175	1.910148	2.672248	2.079031	1.998505	2.060509	3.009374	2.542729	2.575081	3.408929	2.113268	2.065364	2.140621
ENSMUSG00000018581	1.433349	0.9047984	-0.07077861	0.8925779	-0.08930074	0.8595647	-0.324118	-0.2223031	0.9066164	1.144107	0.4380612	1.340739
ENSMUSG00000113831	3.445081	2.284024	3.290987	3.506458	2.71191	3.142898	1.959215	2.06103	2.026527	2.754979	3.656112	3.624072
ENSMUSG00000025323	2.152098	3.343785	3.100061	2.817101	2.683444	2.75826	1.001107	2.810503	1.76436	2.469332	2.698004	4.163226
ENSMUSG00000072791	2.113521	1.724215	1.652746	2.186585	1.634223	2.179452	1.399406	1.501221	2.982644	1.686983	2.544351	1.714335
ENSMUSG00000025321	0.1468555	0.3872072	0.315738	0.2352125	0.8150934	0.2800178	0.7794361	0.1642135	0.1297109	1.233224	0.302071	1.204738
ENSMUSG00000041886	1.172373	1.304815	0.711598	0.6310725	0.6930759	1.238305	2.009853	1.207648	1.688993	1.629084	1.220438	0.7731879
ENSMUSG00000064373	9.810357	10.44426	9.884801	9.950526	10.0887	10.23536	9.105504	9.958611	8.989847	9.934974	9.977095	10.06333
ENSMUSG00000091119	3.172652	4.619071	3.341534	3.875373	3.840889	3.305814	3.088195	3.190009	3.851448	3.375771	3.850374	3.403124
ENSMUSG00000055737	1.065397	0.6760907	0.6046215	0.524096	0.5860994	0.5689014	0.3512822	1.100671	2.217583	1.147046	0.5909545	0.6662114
ENSMUSG00000022184	3.647158	2.820976	3.549555	3.283346	4.178505	3.67985	4.047761	3.245556	4.362468	3.666992	2.735839	2.811096
ENSMUSG00000041935	4.155503	5.810428	5.797878	5.262908	4.588694	5.391968	3.612611	5.063727	4.066634	5.071414	4.607188	4.8301
ENSMUSG00000115206	6.907494	7.669593	7.076376	6.995851	7.057854	7.040656	6.823037	6.924852	6.890349	7.618801	7.967982	7.137966
ENSMUSG00000097662	2.42576	2.036454	3.043417	1.884459	2.46434	2.491692	2.428683	1.81346	2.474899	1.999222	2.85659	2.853985
ENSMUSG00000087221	0.781245	1.925704	2.02856	0.869602	2.13044	1.880471	0.6967881	1.89153	2.280025	2.41146	1.458967	1.839127
ENSMUSG00000022186	5.601995	6.300747	6.209768	6.482507	6.69453	6.699925	5.986172	6.617716	6.090227	6.801752	6.840973	6.884156
ENSMUSG00000049148	1.280139	2.042238	1.903808	1.982861	1.948377	2.379365	1.195682	1.297497	1.958935	1.483259	1.435354	2.338021
ENSMUSG00000115205	3.615578	3.85593	3.784461	3.703935	4.283816	3.748741	3.531122	4.280511	3.598434	3.818698	4.293301	3.846051
ENSMUSG00000022155	1.049757	1.811856	1.218639	1.752479	1.717995	1.182919	0.9653	1.067115	1.728553	1.252877	1.204972	1.280229
ENSMUSG00000079105	2.823715	2.434409	2.817726	2.896779	2.344417	2.889646	2.1096	2.858989	2.176912	2.397177	2.349272	2.424529
ENSMUSG00000041849	3.103774	3.544463	4.246352	4.69616	3.444288	4.165277	3.202425	3.985623	3.835822	3.705152	2.83035	4.082752
ENSMUSG00000041841	7.02921	7.527355	7.372411	7.076367	7.482523	7.17834	7.553675	7.696894	7.601988	7.586264	8.130433	7.494408
ENSMUSG00000077737	7.869727	8.384529	7.408952	7.328426	8.288595	7.373232	7.87265	7.257427	7.222925	7.443189	7.395285	7.470542
ENSMUSG00000050697	5.159355	4.463465	5.443105	4.730749	4.529311	4.468593	4.964926	4.021235	3.794936	4.29656	4.086856	3.660742
ENSMUSG00000022151	4.402592	5.040475	5.115435	4.980971	4.311037	4.751048	3.133682	3.611387	4.900684	4.525348	4.113541	3.558984
ENSMUSG00000039942	4.702185	4.116344	4.122477	3.034904	3.934171	2.295484	3.417444	2.606154	4.392515	3.469108	3.677372	2.461615
ENSMUSG00000084024	3.309624	3.549976	3.478506	4.012346	3.459984	4.005213	3.225167	3.326982	3.292479	3.512744	4.370112	3.540096
ENSMUSG00000110018	3.243072	2.853765	2.782296	3.316136	2.763774	2.746576	3.722796	2.630772	4.112194	2.816534	3.291136	2.843886
ENSMUSG00000115342	3.740715	3.981067	4.364385	3.829072	3.891076	4.436305	3.656259	3.758073	4.419512	3.943835	3.895931	3.971188
ENSMUSG00000022150	6.593667	5.215834	7.011519	5.078042	6.266613	4.3321	6.453713	4.924921	6.908923	5.461983	6.240732	3.815624
ENSMUSG00000022149	2.889905	3.404707	2.42913	2.348604	2.928485	2.393409	2.17579	2.277605	2.243103	2.971554	2.415463	2.49072
ENSMUSG00000022148	7.401223	7.338801	7.556633	7.059107	7.193893	7.096641	6.797562	7.174404	7.68419	7.405642	7.181184	7.076076
ENSMUSG00000089647	4.130959	4.738015	4.967012	4.184798	4.420192	4.395458	5.188099	4.612853	4.559646	4.936526	4.31505	4.586772
ENSMUSG00000067547	3.9022	4.664299	4.525869	3.990557	5.50008	5.001425	3.817743	4.567132	3.885055	4.613507	4.579922	4.132672
ENSMUSG00000050310	3.17546	3.116322	2.895714	2.785005	2.743275	2.774817	2.068854	2.513158	2.23345	2.975332	3.787861	2.610287
ENSMUSG00000022146	0.6453085	0.2560023	0.984582	0.7183726	0.166011	0.7112401	1.125032	0.6805831	0.6944469	0.2187704	0.1708662	0.2461231
ENSMUSG00000054263	4.800832	6.273739	5.124687	5.604928	5.667385	6.07028	4.195437	5.103486	4.098794	5.592751	5.194232	5.305128
ENSMUSG00000039828	4.732206	4.946998	4.594161	3.669868	4.922519	3.603657	3.46544	4.197095	4.269921	4.613075	4.696992	4.439821
ENSMUSG00000116090	5.01482	5.529622	5.354094	4.473519	5.0534	4.518325	5.494544	5.050095	5.063959	5.096469	5.062885	4.615635
ENSMUSG00000022142	3.321242	3.011819	3.338537	3.199372	3.088032	3.195263	1.502213	2.189672	2.593128	3.112782	4.175725	2.300464
ENSMUSG00000039801	2.175329	2.308827	1.150506	2.38306	2.208905	1.317461	2.100527	1.62813	1.049468	1.927438	2.359421	2.418321
ENSMUSG00000022141	4.588208	4.752221	4.351122	5.103787	4.720021	4.8034	4.153448	5.05984	4.232519	4.561018	4.209445	4.781463
ENSMUSG00000005360	5.168682	5.993351	5.180734	6.050735	4.641878	5.609408	3.663912	4.405341	3.470309	5.075723	5.073195	5.303034
ENSMUSG00000103047	2.044644	3.491064	3.291959	3.507429	2.712882	3.14387	1.960187	2.062002	2.027499	2.755951	3.657084	3.102526
ENSMUSG00000022253	2.659964	3.167238	3.273052	3.412244	3.417162	2.672825	2.367937	2.36884	1.937351	3.282802	2.621255	1.489027
ENSMUSG00000054115	3.063813	2.895077	3.251189	2.594855	3.512741	2.528644	2.103992	2.791452	2.135636	3.629009	1.999556	2.217255
ENSMUSG00000039704	2.413135	3.286214	2.192956	3.257377	2.506424	2.184341	1.978782	1.961747	2.911227	2.698746	2.834087	3.026775
ENSMUSG00000003882	3.491562	3.798512	4.00721	4.011793	3.551484	4.053989	3.385326	2.842978	2.539154	3.023092	3.218137	2.450759
ENSMUSG00000072663	0.3043767	0.5447284	1.273308	0.3927337	0.9726146	0.4375391	0.9369573	0.9693091	0.2872321	1.015684	0.4595922	1.362259
ENSMUSG00000005268	-0.3249975	0.4371018	0.9223172	1.40654	0.3432404	0.7742283	0.307583	1.125104	2.233055	1.699249	0.3527248	0.7328849
ENSMUSG00000044224	3.259521	3.452042	3.870713	3.089567	2.026268	3.439984	3.111602	2.468316	2.856811	2.988245	3.532998	3.623418
ENSMUSG00000022247	5.279201	5.92317	5.405968	5.134846	5.298663	5.324893	4.362041	5.513269	5.224682	5.607413	5.996203	5.863561
ENSMUSG00000022248	3.153568	3.132245	2.407921	2.458147	2.075805	3.127012	1.835991	2.176711	2.508454	2.356825	2.08931	2.991998
ENSMUSG00000022249	2.488484	2.728836	2.657366	2.576841	3.156722	2.621646	3.121064	2.505842	2.471339	2.691604	3.548972	2.718956
ENSMUSG00000052482	3.612693	3.853045	3.781576	4.315415	3.763053	4.308282	4.245274	3.630051	3.595548	3.815813	3.767909	3.843165
ENSMUSG00000022246	3.553474	2.441819	4.008561	2.859115	4.015315	2.61509	3.772517	3.018363	3.233962	2.999398	3.904423	3.446514
ENSMUSG00000115667	1.499102	2.261201	1.667984	2.201824	1.649462	1.632264	1.414645	1.51646	2.645379	2.210409	2.176824	1.729574
ENSMUSG00000096971	1.870432	1.565997	2.284469	1.936137	2.401778	1.903123	3.001233	2.528837	0.7867529	1.890266	1.864385	2.767069
ENSMUSG00000115151	2.44761	2.058304	2.786884	1.90631	1.968313	2.513542	1.733496	1.835311	1.800808	2.52926	1.973168	2.048425
ENSMUSG00000022244	3.633707	3.678718	4.38837	3.695083	2.900536	3.904994	2.147841	2.89723	4.014142	3.616066	3.844738	3.29018
ENSMUSG00000047497	0.7947598	0.4054536	0.3339844	0.2534589	0.8333398	0.2982643	1.632239	0.8300343	0.8438981	0.3682217	0.3203174	0.3955743
ENSMUSG00000022241	5.986214	6.008884	6.400179	5.129286	5.953651	5.02922	4.763245	4.69471	5.328681	6.286174	6.188025	5.184847
ENSMUSG00000022205	5.079171	5.093798	5.612779	5.330677	5.592719	5.353551	5.805086	4.904585	4.897344	5.373364	5.655776	5.527427
ENSMUSG00000022201	5.343863	5.528605	5.507161	5.264857	5.358302	4.821046	5.264222	5.561752	5.231951	5.99575	5.510993	5.573098
ENSMUSG00000115017	5.267036	5.507388	5.435919	5.355393	5.417397	5.400199	5.182579	5.284394	5.249892	5.978343	6.629737	6.847437
ENSMUSG00000039458	3.609657	4.500883	3.974616	3.66065	3.932312	3.459467	4.212257	3.127717	3.356407	3.956823	2.973323	3.711732
ENSMUSG00000022200	4.604798	3.606579	4.066664	4.772886	3.508472	3.583288	4.287302	3.635531	4.611417	4.097693	4.602093	4.425721
ENSMUSG00000022197	0.4775464	-0.3486362	0.8915838	0.5432511	0.07925008	0.8252819	0.8781496	1.366716	0.08980836	1.041227	1.421697	0.9914124
ENSMUSG00000022195	4.313657	4.671826	4.44784	3.353469	4.888434	3.564129	3.707343	3.899214	4.374793	4.761249	4.756956	4.82392
ENSMUSG00000022191	3.143572	4.112998	3.448209	3.370865	3.718889	3.581525	3.581116	4.126596	3.063262	4.122593	3.736389	3.958265
ENSMUSG00000039385	1.070026	1.202467	0.6092504	1.14309	1.108606	0.5735303	0.3559111	1.1053	1.119164	0.6434877	1.11809	0.6708403
ENSMUSG00000025370	2.420451	2.031145	2.414462	2.493515	1.941154	1.923956	2.423374	2.455726	1.773649	1.993913	2.468516	2.021266
ENSMUSG00000115460	3.655107	3.895458	3.823989	3.743464	4.323345	3.788269	3.57065	4.320039	3.637962	4.741475	3.810322	3.885579
ENSMUSG00000115492	3.810081	4.050433	3.978964	3.898438	3.960442	4.505671	4.442662	3.827439	4.488878	4.521388	4.487804	4.867964
ENSMUSG00000022321	0.9145257	1.046967	0.4537503	0.3732248	0.4352282	0.4180302	0.9174484	0.3022258	0.9636641	0.9961748	0.4400833	0.5153402
ENSMUSG00000040452	1.587296	1.19799	1.126521	2.420424	1.107999	1.090801	0.8731818	0.9749966	0.940494	1.160758	1.635361	1.188111
ENSMUSG00000040420	2.056659	1.667352	1.595883	1.515358	2.095239	1.560163	1.342544	1.444359	2.105797	1.63012	1.582216	1.657473
ENSMUSG00000115174	2.401254	3.163354	3.024923	2.489611	2.551615	2.534417	2.316798	2.418612	2.38411	2.604374	3.078977	2.631727
ENSMUSG00000115355	2.817537	3.579637	3.441206	3.520259	2.967898	2.9507	2.73308	2.834895	2.800393	3.020657	2.972753	3.04801
ENSMUSG00000045763	5.301865	4.51634	4.288969	4.565657	5.16903	5.680896	5.936936	5.36169	5.00724	5.195551	4.9301	5.33561
ENSMUSG00000022272	0.2747125	1.419172	1.522027	1.406952	0.9429504	0.4078749	1.74185	0.9396449	1.42099	0.4778323	1.887153	1.332595
ENSMUSG00000115593	4.637405	4.877756	5.261074	4.725762	4.787765	4.770567	4.552948	5.302337	5.316201	4.840525	6.000105	5.695287
ENSMUSG00000022270	4.584145	5.478136	4.600559	5.122935	5.274416	5.219092	4.494033	4.544341	3.785341	5.539643	5.293273	5.768391
ENSMUSG00000052253	3.80057	3.756976	3.662525	3.525965	3.341605	3.940421	3.710459	2.735937	2.798608	3.480296	3.236463	4.00537
ENSMUSG00000043556	1.537594	1.148288	1.076818	1.610658	1.058296	1.041098	2.375073	0.925294	0.8907914	1.111056	1.063151	1.138408
ENSMUSG00000115381	2.0751	2.315452	2.243983	2.163457	2.225461	2.77069	1.990643	3.185386	2.057956	2.786407	2.230316	2.305573
ENSMUSG00000022265	4.456343	4.916172	3.443448	4.624431	3.111331	4.298774	3.229274	3.487076	4.320189	4.228398	4.340793	4.490088
ENSMUSG00000115543	2.917251	3.157603	3.54092	3.005608	4.91203	3.61284	3.549831	2.934609	4.063528	3.120371	3.977739	3.975133
ENSMUSG00000046034	3.921087	5.260189	5.257876	5.334423	4.664489	5.254955	4.847002	3.519485	4.353333	4.695195	4.466993	4.434953
ENSMUSG00000056069	6.169986	7.053145	6.427864	7.299705	6.841139	7.410068	5.559226	7.43297	6.193202	6.929446	6.991397	7.2155
ENSMUSG00000022263	2.830008	3.576822	3.076951	3.909963	3.657895	3.45592	2.776076	3.779771	2.497637	3.591184	3.865349	3.588372
ENSMUSG00000115641	3.923494	4.685594	4.092377	4.011851	4.073855	4.619084	3.839038	4.588427	3.90635	4.126614	4.983982	5.503895
ENSMUSG00000115161	1.834665	2.979125	2.458334	2.537387	1.985025	1.967827	1.750208	2.499598	1.817521	3.218433	2.512387	2.065138
ENSMUSG00000115806	3.946308	3.557002	3.940319	4.019372	3.46701	3.449812	3.232193	3.334008	3.995446	3.51977	3.471866	3.547122
ENSMUSG00000022262	0.276901	-0.1124052	0.2709122	-0.2643999	0.3154811	0.3428326	1.400815	-0.3353989	1.146024	-0.1496371	-0.1975414	-0.1222845
ENSMUSG00000022240	0.8769811	0.4876749	0.8709922	1.379562	0.3976836	2.139112	2.000895	1.357609	0.2301786	1.333691	1.610024	0.4777956
ENSMUSG00000039168	5.87216	5.443846	5.181959	5.531572	5.447749	5.829464	3.778658	5.295157	5.068859	5.976853	6.040564	5.582654
ENSMUSG00000022237	3.177247	1.627499	2.995722	1.185761	0.6333998	0.6162018	2.680375	1.593325	3.543016	0.6861592	2.095479	1.540922
ENSMUSG00000039100	4.121274	4.679239	4.569436	4.169361	3.700056	4.010722	4.254674	3.592837	2.434959	4.096641	4.388755	4.390351
ENSMUSG00000115224	5.128708	5.36906	5.752377	5.83143	5.279069	6.801405	6.595846	5.146066	5.111564	5.331828	6.491409	7.09188
ENSMUSG00000022235	3.104186	3.344537	3.727855	3.806908	3.772424	3.237348	3.019729	3.121544	3.087041	3.307306	3.781908	3.334658
ENSMUSG00000022234	8.015608	7.550807	8.059979	8.319847	8.410058	7.797233	8.602026	8.054936	8.162035	8.551657	8.119915	7.99207
ENSMUSG00000039065	2.288902	2.918355	3.62569	3.968099	3.217147	3.114156	2.975939	2.672469	4.0531	3.555791	2.585068	3.487755
ENSMUSG00000114995	2.568692	4.015112	4.049264	3.271414	3.23693	2.701854	3.678074	4.293632	3.247488	2.771812	2.723908	2.799164
ENSMUSG00000022231	-0.6097509	-0.3693992	0.01391815	-0.5213939	-0.4593905	-0.4765885	-0.6942077	-0.5923929	-0.6268955	0.4766174	0.06797141	-0.3792785
ENSMUSG00000022261	2.425351	2.036045	1.964576	1.88405	2.463931	1.928856	1.711237	2.460626	1.778549	1.998813	2.473416	2.026166
ENSMUSG00000039007	3.383409	2.731144	3.569712	3.903641	2.882605	4.166566	3.964577	2.734826	3.506257	3.308971	3.976226	3.247896
ENSMUSG00000058101	2.619917	2.860269	3.243586	3.322639	3.288155	2.75308	2.53546	2.637275	2.602773	3.331224	2.775133	2.85039
ENSMUSG00000038984	1.610533	1.850884	1.779415	1.69889	2.659058	2.306122	1.526076	1.627891	2.75681	1.813652	2.288255	1.841005
ENSMUSG00000022255	5.982577	5.527139	5.505843	5.505624	5.4997	5.694053	4.585393	5.327414	5.02504	5.471122	4.867761	5.425799
ENSMUSG00000115276	4.628772	4.483739	4.323503	4.189039	3.867776	4.370281	2.818551	3.863766	2.855447	4.513306	4.031612	5.068095
ENSMUSG00000022257	5.226328	6.471878	6.239208	5.823863	5.333569	5.979352	5.988845	4.988929	4.8811	5.35963	6.22103	6.358421
ENSMUSG00000022324	1.596939	2.111741	2.214596	1.670003	1.635519	1.662871	1.599862	1.632213	2.466062	1.678588	1.122497	2.025164
ENSMUSG00000058600	6.845367	7.090228	7.143455	6.318891	7.268073	6.841549	7.219954	6.965773	7.494801	7.115768	6.818929	6.849073
ENSMUSG00000115685	2.739928	3.502028	2.908811	4.202714	2.890289	3.435518	2.655471	3.404861	4.521772	4.123696	3.800416	2.970401
ENSMUSG00000115300	2.528031	2.768382	2.696913	2.616388	2.678391	2.661193	2.443574	3.192963	2.510886	3.239338	3.205753	2.758503
ENSMUSG00000022323	3.006209	3.084134	2.908606	3.40246	2.607912	2.635264	1.855217	3.04996	2.618471	3.56989	3.552114	4.205062
ENSMUSG00000022325	5.1296	4.351794	4.488419	4.308951	4.251407	2.789261	3.887371	3.414975	2.368831	3.714282	3.865003	3.270435
ENSMUSG00000115005	7.090636	7.223078	6.629861	6.549335	6.611339	6.594141	6.376521	6.478336	6.443834	6.664098	7.1387	6.691451
ENSMUSG00000038879	1.594395	0.7682124	0.6967432	0.6162177	0.6782211	1.22345	1.637242	1.192793	0.5107161	0.7309805	0.6830762	0.7583331
ENSMUSG00000050963	1.761977	1.372671	1.301202	1.220676	1.28268	1.827909	1.047863	1.149677	1.115175	2.218688	1.287535	1.362792
ENSMUSG00000022329	4.366922	4.237148	4.769909	4.254399	3.969155	4.162206	5.117837	4.266998	4.588818	3.702082	4.303903	4.079681
ENSMUSG00000115829	3.731819	3.342513	3.72583	3.190518	3.252521	3.79775	3.017704	3.767093	3.780957	3.813468	3.257376	3.332633
ENSMUSG00000037646	3.279464	3.541201	3.356035	2.894254	3.324655	3.027744	2.133409	2.705656	2.714484	3.873132	3.383048	3.334855
ENSMUSG00000115314	2.897803	3.138154	3.066685	3.600524	3.048163	3.593392	2.813346	3.562735	3.576599	3.609109	3.053018	3.128275
ENSMUSG00000115144	3.026562	2.637256	3.020573	3.099626	3.065142	2.530067	3.029485	3.061837	3.0757	2.600024	2.55212	2.627377
ENSMUSG00000115837	1.969817	3.665804	2.1387	2.672539	2.120178	2.665407	1.88536	2.63475	2.648613	2.681124	2.64754	2.20029
ENSMUSG00000115793	3.500033	2.860724	2.267507	2.801346	2.248985	2.231787	2.014168	2.763557	2.777421	2.301744	2.25384	3.156507
ENSMUSG00000014313	4.799761	4.441183	5.456258	4.94372	5.732537	4.661266	6.829252	6.011101	6.519169	5.923359	5.920073	6.243587
ENSMUSG00000037627	2.513722	1.874413	1.281196	1.200671	1.262674	1.245476	1.744894	1.129672	1.095169	2.496082	1.267529	1.342786
ENSMUSG00000045996	5.967527	6.388529	6.450589	5.757303	5.892398	5.393743	6.286966	5.744619	5.793298	6.481619	6.873174	6.257689
ENSMUSG00000037617	1.534374	2.226977	0.7566343	1.265204	0.8012032	0.2661276	1.242347	1.583067	0.8117614	0.8442722	0.2881807	0.3634376
ENSMUSG00000022280	3.737665	4.127285	4.828616	3.619216	3.77124	4.002164	4.704907	3.794889	3.687059	3.095741	3.640495	3.045926
ENSMUSG00000048307	3.656767	4.684002	4.028192	4.856416	3.791181	4.823947	4.160035	3.559171	3.451342	4.672516	4.300877	3.495197
ENSMUSG00000013611	2.690432	2.301126	2.684444	2.149131	2.211135	2.193937	1.976318	2.078132	2.739571	2.263894	2.21599	2.291247
ENSMUSG00000022283	7.775283	7.563462	7.34686	7.297711	7.361984	7.292123	7.267795	6.957489	7.670495	7.358976	7.258761	7.35598
ENSMUSG00000115834	1.650291	2.41239	1.819173	1.738648	2.318529	1.783453	1.565834	1.667649	1.633146	1.853411	1.805506	2.708173
ENSMUSG00000022285	6.927823	7.110505	6.991201	6.602101	7.215956	7.161753	7.110818	6.994072	7.086604	7.060845	7.235766	7.548594
ENSMUSG00000072618	2.581329	3.725788	2.750211	2.669686	3.249567	3.995599	4.334901	3.246261	2.564184	4.211544	3.641817	3.639211
ENSMUSG00000062397	5.420036	6.204741	5.61031	6.492308	5.533684	6.318635	5.195777	6.640254	5.478918	6.30945	6.392073	6.380265
ENSMUSG00000097259	1.673816	2.490578	1.667827	2.506943	3.038937	2.935946	3.036607	2.49426	2.826002	2.130526	1.199373	2.10204
ENSMUSG00000051359	0.5129892	0.7533408	1.136658	0.6013462	0.6633496	1.612215	0.4285323	0.5303472	0.4958446	1.599357	1.190711	0.7434616
ENSMUSG00000086992	2.107736	2.348088	2.276619	2.196093	2.258097	2.803326	2.023279	2.772669	2.090592	2.310856	2.785458	2.338209
ENSMUSG00000022292	2.98965	3.399631	3.037222	2.576578	2.98426	2.504842	2.415338	2.577485	1.921669	2.26353	2.745331	3.15084
ENSMUSG00000085442	4.715733	6.162153	4.884616	4.80409	4.866093	4.848895	5.348314	5.380666	4.698589	4.918853	5.393455	4.946206
ENSMUSG00000115249	2.764085	1.331427	2.33839	1.179432	1.241435	2.982863	1.006618	2.20136	2.237352	1.802382	1.768797	3.054247
ENSMUSG00000037487	3.180953	3.812072	3.145826	3.158737	3.15258	3.597698	3.626072	3.714238	3.257201	3.732733	3.346011	3.644168
ENSMUSG00000115771	5.357828	4.968522	5.351839	5.430892	5.396408	5.42376	4.643713	5.393103	5.406966	5.439477	5.405893	4.958643
ENSMUSG00000037465	3.223987	3.246964	4.06366	3.013763	3.856691	4.531689	4.694483	4.036203	4.251803	4.25104	4.77995	4.278929
ENSMUSG00000037458	5.519495	6.125315	6.255588	5.725181	5.748705	5.166664	5.182384	5.44317	5.375196	5.431834	5.793202	5.703092
ENSMUSG00000115546	3.273858	3.514209	3.44274	3.97658	3.424218	3.969447	3.189401	3.291216	3.256713	3.476977	3.429073	4.33174
ENSMUSG00000022295	5.499949	6.385384	6.303125	5.943771	6.376937	6.102156	6.421103	5.4035	6.02478	6.585524	6.243204	6.249194
ENSMUSG00000022297	1.975358	2.1078	1.514583	1.434058	1.496061	2.75997	1.261244	2.010633	2.024497	1.54882	1.500916	1.576173
ENSMUSG00000022299	4.21271	4.244956	4.186087	3.489696	3.31554	3.09178	3.82029	2.965531	2.79167	3.59772	2.622266	2.590227
ENSMUSG00000022300	3.617405	3.632033	4.225591	3.666176	3.94032	3.891785	3.747412	4.535909	3.60947	3.963372	3.406813	3.876695
ENSMUSG00000037386	0.2371501	1.38161	0.4060326	0.3255071	0.905388	0.3703124	0.8697306	0.2545081	0.9159463	0.4402698	0.3923656	0.4676225
ENSMUSG00000022305	4.335872	4.651399	4.298562	4.486752	4.469226	4.396982	3.169842	4.287993	4.366173	4.408423	3.994926	4.493932
ENSMUSG00000115230	4.554015	4.599026	3.776275	4.284845	4.201132	4.251832	3.06815	4.602708	3.831403	3.863913	4.213094	4.210489
ENSMUSG00000022306	0.3607508	0.6011024	0.5296332	1.063473	0.5111111	0.4939131	1.470132	1.810853	0.3436061	0.5638705	0.5159662	0.5912231
ENSMUSG00000115975	1.63411	1.874461	1.802992	1.722467	1.78447	1.767272	2.26669	2.299042	2.312906	1.837229	1.789325	1.864582
ENSMUSG00000022307	3.473227	3.933055	4.358661	3.397936	3.831976	3.440132	1.4116	4.043998	3.000552	3.937488	3.764143	4.137945
ENSMUSG00000097232	4.11844	4.358791	4.287322	4.206797	4.2688	4.251602	4.75102	4.783372	4.101295	4.829747	4.796162	4.348912
ENSMUSG00000042895	2.668965	2.279659	2.662976	2.127664	2.189667	2.734896	1.95485	3.149592	2.022162	2.750614	2.194522	3.097189
ENSMUSG00000022309	1.234237	1.474588	1.403119	1.936959	1.902475	1.367399	1.14978	1.899169	1.913033	1.437357	1.389452	2.292119
ENSMUSG00000051920	1.260247	2.404707	1.42913	1.348604	1.928485	1.955837	1.17579	1.92518	1.243103	1.463367	1.937969	2.31813
