KO_fag	KO_NoFag	WT_fag	WT_NoFag
ENSMUSG00000022750	4.35328304733566	4.85910638931251	3.88252322776933	4.97235219441476
ENSMUSG00000012017	2.94540605603667	2.56060233362371	2.13164665001098	2.33225541478327
ENSMUSG00000090236	2.98431969750212	3.25695087934236	2.69786161809332	3.04505282900417
ENSMUSG00000003166	4.69974298125143	4.82689495435692	4.67956101967306	4.81258871700704
ENSMUSG00000003527	4.67292629634925	4.42201198785772	4.59461171523499	4.45675788228402
ENSMUSG00000003528	5.44327437960423	5.2866199059823	4.80661786333208	5.59865557824538
ENSMUSG00000003531	3.4032886340899	3.56553997925256	3.50089213503435	3.24451630005336
ENSMUSG00000003526	3.09088878551031	2.74554438971663	1.84436100001917	2.07977663408343
ENSMUSG00000060166	3.60634279694385	4.01406157747317	2.9423621850891	3.5762976087465
ENSMUSG00000005732	6.86393677210163	6.11246703689866	6.804416758745	6.63648382756458
ENSMUSG00000022721	6.33491966108045	6.36165121435505	6.0773947690142	6.55580268767547
ENSMUSG00000022718	3.98616785507091	3.86008057595364	3.64133203480175	3.91128206722295
ENSMUSG00000013539	4.43817567029943	5.01962276250608	4.55604095239076	4.12998541257719
ENSMUSG00000000325	3.09985898279974	3.55649308848557	3.3747104599991	4.43143390751317
ENSMUSG00000000326	7.65443803099734	8.1312146318969	7.47715280820295	8.05169745241062
ENSMUSG00000087556	4.47864115584213	5.37507073193422	4.68080714338351	5.09421568574963
ENSMUSG00000075704	4.63057226537976	4.82327677194657	4.50945988571267	4.43275979674723
ENSMUSG00000116842	2.21043549651697	2.31400188849042	1.90581750245557	2.7757019536217
ENSMUSG00000000884	3.10549234630307	3.06699376354714	2.94974654701199	2.74603430711253
ENSMUSG00000086965	3.92772002072213	4.1796901256832	4.27982237788972	4.46608802694991
ENSMUSG00000000028	2.83936236622819	2.79330056663158	3.27185066929144	3.315728808078
ENSMUSG00000005262	5.5262633622684	5.20552201269678	5.20059942465084	5.16156428225626
ENSMUSG00000071632	4.89005039178905	5.25004704016085	4.92731282366548	4.97463656648643
ENSMUSG00000022706	6.00813000565478	5.73060732752267	6.35345451892294	5.71259734852694
ENSMUSG00000022702	1.58470230138018	2.21311839593123	1.40788668332662	2.04483067735271
ENSMUSG00000045341	1.20188532500663	0.872427057398337	0.95222097753474	0.864882053153995
ENSMUSG00000062245	3.19543199678888	3.24369973788078	3.58867173206327	3.5225983868378
ENSMUSG00000022686	1.56190720326419	1.8098199395844	1.50911022991447	1.38153573642587
ENSMUSG00000075330	3.74366098933183	3.8088839756526	3.45720290992303	3.80439412083389
ENSMUSG00000043008	6.33840141848204	6.92877264375575	6.79507893579199	7.30859349830469
ENSMUSG00000062901	2.81860348009693	4.1114168353632	2.73390860305778	3.0023652936964
ENSMUSG00000041215	3.7136719266753	3.35323325203385	3.24643067196007	4.17543991582544
ENSMUSG00000041205	2.34481490341556	2.77386902209028	1.91471392249781	2.04551898058833
ENSMUSG00000033918	5.26253854939559	4.79192658360323	5.09930950729039	5.40256617264851
ENSMUSG00000022822	5.2709777586098	5.24319721502712	5.29354805116333	5.48648865118967
ENSMUSG00000003235	4.33829518561355	4.79503715629738	4.74804783246202	4.88306879040153
ENSMUSG00000086837	4.16241911548031	4.65675295942541	3.91366122261668	4.04281073046304
ENSMUSG00000003233	4.47377649220983	4.13110513650678	3.62456358223179	4.28606021798876
ENSMUSG00000022841	6.17507472223558	5.91251331127776	6.24259967374038	6.22562861445174
ENSMUSG00000080797	2.79633517989373	2.92838036723003	1.93019125911676	3.28293744595749
ENSMUSG00000003234	5.71582821779745	5.6716852026813	5.32140524221921	5.53847148044694
ENSMUSG00000116942	4.86409738083103	5.30252963188674	4.99215904205933	4.90482011767859
ENSMUSG00000116604	2.61348453382316	3.21704785222286	2.5234022125802	3.08693921071787
ENSMUSG00000033809	5.86581300862614	6.26176741068516	6.27666321739384	6.46837420843339
ENSMUSG00000115219	5.12361856502728	5.57774318320729	5.65487116095844	5.21814237418045
ENSMUSG00000006998	7.10167198328633	6.80491216333886	7.16875955020874	6.69401874532053
ENSMUSG00000045983	6.10338340624103	5.85699537268852	5.73600370058775	6.05968754561922
ENSMUSG00000050821	3.82597601772855	3.91579383609277	3.03362611907447	3.55112781677455
ENSMUSG00000022843	2.24493825460644	1.74948620094759	2.09261238773118	1.1689720873691
ENSMUSG00000021018	5.5772154271049	5.95878189009772	5.64350532493869	5.60945829852698
ENSMUSG00000099764	5.52650239992698	4.98230357008349	4.85882947475721	5.23695317840494
ENSMUSG00000005958	1.75468327077902	1.59300240941521	2.3247442482865	1.65408964610283
ENSMUSG00000116843	4.64100100469297	4.50854241014001	4.58833633027642	4.75128750591655
ENSMUSG00000116632	3.95381036315129	3.92491876448414	4.02689951094599	3.98867002907444
ENSMUSG00000033653	3.80896101125679	3.97850237105905	3.4566467044596	3.9515664920193
ENSMUSG00000043391	4.20373834311114	4.73024768554498	4.38728084769003	4.39128533743741
ENSMUSG00000022853	3.14703765036049	3.29049870934009	3.22334922485394	3.16066982211898
ENSMUSG00000097290	3.16212285068787	2.88450673399771	2.38011105032777	3.26067804494462
ENSMUSG00000033618	1.25258439584928	0.856758269002572	0.505074624088092	1.16680496883585
ENSMUSG00000022856	5.23446930869789	4.84918424002921	4.64231636175475	5.41381539926776
ENSMUSG00000044626	4.48192143152518	4.84772732149181	3.17428767439733	5.05793427144305
ENSMUSG00000022855	4.93217501286599	4.99421270401521	4.65458083991349	4.91425594792062
ENSMUSG00000033581	3.91454514008628	2.41118706983293	3.89706511748143	2.05549856419388
ENSMUSG00000043870	4.85824663481807	4.88911630399393	4.80979251573114	4.67787516797975
ENSMUSG00000098043	5.23935105469978	5.48810962177114	5.64416861611406	5.09929023702931
ENSMUSG00000116761	5.84659014781749	5.8808537650917	5.59976589306214	5.96960546172829
ENSMUSG00000022858	6.29152279013331	6.2559770706877	5.86871408813415	6.00137597001169
ENSMUSG00000013089	5.72618102607179	6.32381188277816	5.37844669677942	6.17110897266312
ENSMUSG00000022861	1.03947428912224	0.556526809580181	1.53108664095683	0.548981805335838
ENSMUSG00000116738	2.16812320390436	1.99529674131038	2.11532623055464	2.51931943010574
ENSMUSG00000089663	2.87479558104249	2.66572005224301	2.30244774116932	2.64963981213974
ENSMUSG00000004462	3.60275354057692	3.67020658009137	3.41846172336033	3.58009205837241
ENSMUSG00000004460	6.00045179119409	5.69785192501205	6.39688063334837	6.38760088907951
ENSMUSG00000116831	2.89555801055576	3.36456495056184	3.06385524089191	3.15266690022366
ENSMUSG00000060459	2.44821381081956	2.5290777471808	2.1773964943972	2.99320776545026
ENSMUSG00000022884	7.48417500703149	7.23580119993274	7.14335269832271	7.24333886402622
ENSMUSG00000065208	6.93444702870034	7.03375681914933	6.73738821886973	7.42702839138746
ENSMUSG00000022881	4.43126990789934	4.42860280910469	4.49291878936571	5.65576152627289
ENSMUSG00000116733	3.89666401498687	4.00036142847334	3.67023691856957	3.58289202279122
ENSMUSG00000068463	1.23136013787843	0.916274902641778	0.999305554878834	0.683853312617448
ENSMUSG00000022885	3.59455851392527	4.10172110238878	3.6790189189178	3.97289250569694
ENSMUSG00000022887	0.927600851236228	1.04538758193996	1.93279018449939	1.96874258864013
ENSMUSG00000109783	1.51829928541416	1.77510895849309	2.46712805316922	1.97413671942262
ENSMUSG00000033355	7.02554328299287	4.73556830007294	7.1452413136411	4.8182879301249
ENSMUSG00000022508	4.71969307839964	4.10105124222886	4.99653180934003	4.72537043086578
ENSMUSG00000115919	2.06897016312253	2.33749848841792	2.06086730176112	2.17924820454022
ENSMUSG00000115852	1.6120416424974	1.86974755790825	1.60395539145149	1.47203804370009
ENSMUSG00000033306	3.72632596807123	3.33138855918561	3.49290682276986	3.21650348553426
ENSMUSG00000077602	6.79891348843331	6.66645489388035	6.74624881401675	6.90919998965688
ENSMUSG00000096960	2.43314639316387	2.67558607509795	3.26171345893388	2.49539648148208
ENSMUSG00000048399	3.06223463582075	3.11433077306538	2.96920209336317	2.88186316898243
ENSMUSG00000022510	0.870226288473134	0.69791704514077	1.80714595656615	0.690372040896428
ENSMUSG00000038168	4.14292246442451	4.13689757109681	4.05203016072007	3.47963176555966
ENSMUSG00000022512	1.7832141943194	1.71633277738443	1.61142645347401	1.98142028890333
ENSMUSG00000022514	2.71124983070483	2.26417500383018	2.04130627312422	1.9729341194092
ENSMUSG00000038127	4.85380424913471	4.48162145631275	4.86165437522737	4.83747150090105
ENSMUSG00000022523	1.95675350495033	1.69197441776649	1.66680721920156	1.96387875760963
ENSMUSG00000051065	2.7348822190272	2.77485315362137	1.92353777288482	2.4882754298049
ENSMUSG00000022525	2.35665518811023	2.05042731938804	1.91207725705318	2.66723052911001
ENSMUSG00000038094	1.26010686680542	1.33129851993156	1.43544899541187	1.76988581233084
ENSMUSG00000038084	4.28402412985306	3.98852730775475	3.8979176880171	4.09628042968994
ENSMUSG00000022528	2.88842829623379	3.31587162344877	3.04417317470613	2.73276881512789
ENSMUSG00000052316	1.3097801975547	1.90499358173014	1.48241258723025	1.56689993749275
ENSMUSG00000022533	3.13441347618741	3.42088065553901	3.26041919331911	3.12094044527114
ENSMUSG00000022537	2.62948602282489	3.63686710591186	2.35332904031182	3.71322708951753
ENSMUSG00000022538	4.72759879404282	4.84463112835577	4.57002635434252	4.3295593136565
ENSMUSG00000046546	3.12678959750038	2.53855227825256	2.26530106456412	3.40079567158907
ENSMUSG00000047434	3.41904815371928	3.48396634840666	3.0922190742515	3.30515123511581
ENSMUSG00000049076	4.85590993894052	5.24794988593618	4.64235546535389	5.15385422020077
ENSMUSG00000116946	1.86150437620773	2.11986924964577	2.16464737552498	1.79708357860209
ENSMUSG00000047714	4.99033801131081	5.09405138135956	4.34741381581466	5.02097475061468
ENSMUSG00000116617	2.27235747047894	1.95159428558845	2.25545383931802	2.41061165646222
ENSMUSG00000022548	2.3527995213866	2.62598986231711	2.70489651796576	2.6099084110545
ENSMUSG00000046598	1.94020099434571	2.03264582438621	2.15268213608738	2.08659639211384
ENSMUSG00000116597	1.65473458770168	1.550198919932	1.18692625775853	1.31773131584904
ENSMUSG00000022770	2.31849312133342	2.15304844820838	2.4024369004235	2.47933739528218
ENSMUSG00000116626	1.72685499879454	1.79287471203569	1.7238006939391	1.37544139347326
ENSMUSG00000116778	4.31665591134983	4.14382944875585	4.26385893800011	4.35267059733185
ENSMUSG00000116534	3.33936738435164	3.18598994192849	3.32136267519335	3.4315759612637
ENSMUSG00000045625	3.19996920310083	2.97855262903107	3.03919145927373	3.37765282570324
ENSMUSG00000107002	5.79195685889599	6.04735165768256	5.81718541781316	6.01212617627077
ENSMUSG00000022774	5.82473009283096	5.47544291522144	5.62266854989556	5.65526309142251
ENSMUSG00000022772	3.93394134163514	3.81873922367901	3.85463401905796	3.7228794935135
ENSMUSG00000083853	5.10770902107834	5.1385786902542	5.05491204772861	4.92733755424002
ENSMUSG00000116739	5.48951948882397	5.74148336168571	5.88275922409836	5.53024222567153
ENSMUSG00000081404	5.76071230410021	6.00862504042042	5.44953577917138	5.83063093728277
ENSMUSG00000080928	4.63848857213091	4.84703477794366	5.00687208193778	4.45821253939888
ENSMUSG00000022781	5.95295516210829	5.98838651331912	5.52927289065081	5.89469158419332
ENSMUSG00000023791	5.6802892709005	5.59718842541566	4.81863077555259	5.39034209218497
ENSMUSG00000035790	4.0070288900064	3.65908099646655	4.02528443700223	3.74401238493364
ENSMUSG00000052384	7.41456947436846	7.42622856628629	7.23031500961576	7.51885958327005
ENSMUSG00000035764	2.95472439948026	3.52561103963051	3.21750243276626	3.6346858375591
ENSMUSG00000022787	3.90284650465062	4.24275256509428	4.34572213378831	4.19638512498272
ENSMUSG00000014074	2.68874020128009	2.31652957024591	2.77486054301331	2.85778195977394
ENSMUSG00000053774	2.72657114323867	3.2606963409445	2.11564636255726	2.84064275124546
ENSMUSG00000014075	3.99529624088249	4.05728432727188	4.30112175813917	3.99174499796635
ENSMUSG00000005615	3.77064779424914	3.5216466931988	3.90507342615988	3.55660492656035
ENSMUSG00000022797	5.01350545687712	4.69407544941983	4.78605085707216	4.8568855909278
ENSMUSG00000022791	1.22634051303142	1.09388191847846	1.17367583861487	1.61790460727382
ENSMUSG00000079620	0.383675828446112	0.610429784515439	0.515295602465628	0.768387451946452
ENSMUSG00000035629	3.73384160570995	4.10628587622741	3.5367473088928	4.43573885692923
ENSMUSG00000022800	4.67313835435858	4.76371787764068	4.39743097349711	4.61266929758076
ENSMUSG00000022801	3.56679229695835	3.36233878296816	2.97317680530703	3.06399485872064
ENSMUSG00000091997	3.7490582382587	3.62342657121889	3.88464351736145	3.6623844877946
ENSMUSG00000078489	5.03830175799825	4.89019374092431	5.01022323016857	5.34927616424609
ENSMUSG00000035578	1.48645933615321	1.35623013786953	1.4103319012612	1.75692750623832
ENSMUSG00000060636	7.14127022083171	6.9296072079877	7.31110932382392	6.78785685122687
ENSMUSG00000022802	2.81189073587935	2.96655022154968	2.59171013876693	2.51684958502301
ENSMUSG00000022807	4.96486295496806	5.67620101551766	4.32263272257142	4.9017910285783
ENSMUSG00000022808	5.56137980386401	5.28992688668322	5.73707131549027	5.65775393362304
ENSMUSG00000097318	4.3778935408717	4.20506707827772	4.32509656752198	4.48396572723474
ENSMUSG00000022811	3.9841240720337	3.63809090445732	3.60081826906156	4.12030764023995
ENSMUSG00000035506	1.78772140299348	1.81859946378634	1.47655092061417	2.17074132128134
ENSMUSG00000075254	1.18968594977603	0.827944074377552	0.921566099744975	1.16692590362795
ENSMUSG00000022817	7.55614170705378	8.58737802172667	7.52897479980022	8.48848587765462
ENSMUSG00000022814	5.5038136448566	5.48010030786051	5.42499004421644	5.81350685825726
ENSMUSG00000061751	0.620099036698583	0.143554238112792	0.832211115580211	-0.352596720860774
ENSMUSG00000022833	1.19449177110822	1.93516299571562	1.43447591383163	1.72906936272229
ENSMUSG00000022836	0.421355225531009	0.693902084753546	0.581147467643575	0.515974387358771
ENSMUSG00000035376	5.21266565885001	5.43332963691387	4.43991966895995	5.05857801044727
ENSMUSG00000022840	1.05443104414993	0.921972449596971	1.04200193884123	1.44599513839233
ENSMUSG00000034473	2.85153356634801	3.49420507589394	1.86443401541416	3.90155360220407
ENSMUSG00000116624	2.85179590606018	2.93201979416714	2.65100539926088	2.77376685602039
ENSMUSG00000022844	3.45913791033601	3.59199199751801	3.73199285905137	4.50949024861024
ENSMUSG00000022848	3.34830158456601	3.97871489406048	2.68990612195922	3.15262526760422
ENSMUSG00000022849	3.28390975872357	3.1068785722098	2.09564777844643	2.7377346688042
ENSMUSG00000097914	4.07406330313004	4.12615944037468	4.02560918404312	4.11007798911207
ENSMUSG00000034422	5.6867526210913	4.21037062973943	5.30951571349129	3.95301020130382
ENSMUSG00000116639	3.28451217726928	2.94056726343943	2.80221720110457	3.43069597505279
ENSMUSG00000049502	5.23372644801255	4.09565349649345	5.08574026242122	4.58766297495461
ENSMUSG00000022906	5.73618011828677	4.94313721224552	5.21063873839134	4.76575802707601
ENSMUSG00000086324	7.07019401967652	6.86496878697491	7.83021864926323	6.98158776545308
ENSMUSG00000022905	5.23996112855547	4.59116936638826	4.99575492233214	4.6922455345733
ENSMUSG00000034379	4.1680092569227	3.92339697921098	4.23815507767555	4.21815423996354
ENSMUSG00000003955	7.01292212994388	6.40759945224233	7.42149542068391	6.7039627812038
ENSMUSG00000075229	4.97431349471104	5.23390946603795	5.45037182431547	5.33337144730353
ENSMUSG00000116961	3.84401066114326	3.53778722991587	3.66215957342292	3.78053232569241
ENSMUSG00000022901	7.82432111231273	7.94487471416815	7.12682872135101	7.39918956820588
ENSMUSG00000022900	2.95277516075918	3.28556490890404	2.42772707175151	2.6901476899071
ENSMUSG00000022899	1.72622605163495	2.07624913432972	1.81167617787107	1.92348412176309
ENSMUSG00000022837	2.20412560406717	2.40576848452626	1.81459753231068	3.33458751907017
ENSMUSG00000034243	3.40591640763014	3.35712570284674	3.42161780558899	3.24833408873245
ENSMUSG00000116908	2.05129722618084	2.98147949108609	2.04139378768931	2.37005771882322
ENSMUSG00000084834	2.97723633382849	2.71901710596458	2.35578928267818	2.98410378901287
ENSMUSG00000022831	7.89144374579686	7.49621714259846	7.91672825405532	7.62242673404966
ENSMUSG00000047746	2.54096575926112	2.27260511181096	2.43780566817935	2.63891656647887
ENSMUSG00000034206	0.99096987193964	1.04076779614633	1.51611081488085	0.946935957236459
ENSMUSG00000022829	0.823895809828812	1.07666887866629	1.51640390377378	0.918391847929303
ENSMUSG00000022828	3.93237244791726	3.9952648702035	3.74144493621443	3.55671827930749
ENSMUSG00000022827	2.41598130686232	2.4726901887287	2.60911242512236	2.65389806990698
ENSMUSG00000022821	2.55275557153247	2.60486188796356	2.91739051871283	2.37240384895947
ENSMUSG00000022820	4.63110613878421	4.83656819067713	5.25941570306252	4.47516861949903
ENSMUSG00000022816	1.64268840456993	1.6735580737458	1.54965586211236	1.46231693773161
ENSMUSG00000034158	4.65675789730131	4.08799358351289	4.74045208031207	4.5930171436638
ENSMUSG00000046961	1.71826724582541	1.79503166008002	1.69444919324324	2.15513320425838
ENSMUSG00000022812	5.15631770510446	4.90053921731236	4.90144424034747	4.93387042260694
ENSMUSG00000046516	3.82550519888268	3.60270057510113	4.27871457143281	3.86333331152487
ENSMUSG00000022803	2.66048487394061	3.24099546472097	2.60785449858806	2.52042793584457
ENSMUSG00000002847	2.89389854565158	3.60015138913085	3.09923112908142	3.37753195582373
ENSMUSG00000002844	6.91243867152084	6.86673209971649	6.94458382977847	6.60304361013073
ENSMUSG00000097576	5.27267351336084	4.29412250035051	3.74713667591192	3.87794173400244
ENSMUSG00000075122	3.30805671203722	3.41620106429775	2.91216656146109	3.05787848665655
